MatchID,TeamID,OriginPlayerID,OriginPlayerName,DestinationPlayerID,DestinationPlayerName,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y,Mid_x,Mid_y,PositionWeight,PositionWeight_fil,PositionWeight_n
37,Opponent13,Opponent13_D6,Opponent13_D6,Opponent13_D3,Opponent13_D3,1H,74.535031,Simple pass,22,75,24,92,23,83.5,0.84317,1,0
37,Opponent13,Opponent13_D3,Opponent13_D3,Opponent13_D6,Opponent13_D6,1H,78.4577,Simple pass,24,92,16,85,20,88.5,0.95349,1,0
37,Opponent13,Opponent13_D6,Opponent13_D6,Opponent13_M1,Opponent13_M1,1H,80.671598,High pass,16,85,65,51,40.5,68,2.87923,2.87923,0.443336959
37,Opponent13,Opponent13_M6,Opponent13_M6,Opponent13_M7,Opponent13_M7,1H,89.600178,Simple pass,49,42,54,55,51.5,48.5,2.32631,2.32631,0.312895304
37,Opponent13,Opponent13_M7,Opponent13_M7,Opponent13_M1,Opponent13_M1,1H,92.142466,Simple pass,54,55,72,36,63,45.5,3.22261,3.22261,0.524345161
37,Opponent13,Opponent13_M1,Opponent13_M1,Opponent13_M6,Opponent13_M6,1H,93.837741,Simple pass,72,36,74,25,73,30.5,3.20021,3.20021,0.519060684
37,Opponent13,Opponent13_M6,Opponent13_M6,Opponent13_M7,Opponent13_M7,1H,96.603565,Simple pass,74,25,62,58,68,41.5,2.69567,2.69567,0.400032556
37,Opponent13,Opponent13_M7,Opponent13_M7,Opponent13_M2,Opponent13_M2,1H,98.448199,Simple pass,62,58,60,46,61,52,2.61263,2.61263,0.380442245
37,Opponent13,Opponent13_M2,Opponent13_M2,Opponent13_D4,Opponent13_D4,1H,100.223665,Simple pass,60,46,71,6,65.5,26,2.55727,2.55727,0.367382037
37,Opponent13,Opponent13_D4,Opponent13_D4,Opponent13_M2,Opponent13_M2,1H,102.937224,Simple pass,71,6,56,23,63.5,14.5,2.17523,2.17523,0.277253393
37,Opponent13,Opponent13_M2,Opponent13_M2,Opponent13_D6,Opponent13_D6,1H,105.308523,Simple pass,56,23,33,85,44.5,54,1.19897,1.19897,0.04693984
37,Opponent13,Opponent13_D6,Opponent13_D6,Opponent13_M1,Opponent13_M1,1H,113.007386,Simple pass,59,86,74,75,66.5,80.5,3.19171,3.19171,0.517055414
37,Everton,Everton_D1,Keane,Everton_M1,Gueye,1H,115.642927,Simple pass,19,25,30,23,24.5,24,1.31879,1.31879,0.075207074
37,Everton,Everton_M1,Gueye,Everton_D8,Coleman,1H,120.925475,Simple pass,38,49,37,93,37.5,71,1.07897,1.07897,0.018630141
37,Everton,Everton_D8,Coleman,Everton_M1,Gueye,1H,127.53195,Simple pass,61,95,57,79,59,87,2.17295,2.17295,0.276715509
37,Everton,Everton_M1,Gueye,Everton_D4,Baines,1H,130.716383,High pass,57,79,68,6,62.5,42.5,2.37895,2.37895,0.325313825
37,Everton,Everton_D4,Baines,Everton_M3,Schneiderlin,1H,138.04827,Simple pass,68,6,59,14,63.5,10,2.12063,2.12063,0.26437248
37,Everton,Everton_M3,Schneiderlin,Everton_M1,Gueye,1H,139.963641,Simple pass,59,14,64,41,61.5,27.5,2.79849,2.79849,0.42428925
37,Everton,Everton_M1,Gueye,Everton_M3,Schneiderlin,1H,142.950251,Simple pass,64,41,58,27,61,34,2.33843,2.33843,0.315754583
37,Everton,Everton_M3,Schneiderlin,Everton_D3,Jagielka,1H,145.146234,Simple pass,58,27,60,67,59,47,2.51351,2.51351,0.357058434
37,Everton,Everton_D3,Jagielka,Everton_D8,Coleman,1H,148.131926,Simple pass,60,67,63,96,61.5,81.5,2.02345,2.02345,0.241446343
37,Everton,Everton_D8,Coleman,Everton_M1,Gueye,1H,156.172204,Simple pass,67,95,64,73,65.5,84,2.63625,2.63625,0.386014537
37,Everton,Everton_M1,Gueye,Everton_M3,Schneiderlin,1H,158.365413,Simple pass,64,73,59,54,61.5,63.5,2.56183,2.56183,0.368457806
37,Everton,Everton_M3,Schneiderlin,Everton_M4,Davies,1H,160.829966,Simple pass,59,54,73,19,66,36.5,3.02019,3.02019,0.476591418
37,Opponent13,Opponent13_M7,Opponent13_M7,Opponent13_M2,Opponent13_M2,1H,204.766326,Simple pass,54,56,49,46,51.5,51,2.12379,2.12379,0.265117969
37,Opponent13,Opponent13_M2,Opponent13_M2,Opponent13_D6,Opponent13_D6,1H,206.489741,Simple pass,49,46,54,80,51.5,63,2.01581,2.01581,0.239643958
37,Opponent13,Opponent13_D6,Opponent13_D6,Opponent13_M7,Opponent13_M7,1H,211.551871,Simple pass,54,80,63,54,58.5,67,2.76559,2.76559,0.416527674
37,Opponent13,Opponent13_M7,Opponent13_M7,Opponent13_D4,Opponent13_D4,1H,216.053554,Simple pass,63,54,78,7,70.5,30.5,3.03863,3.03863,0.480941675
37,Opponent13,Opponent13_D3,Opponent13_D3,Opponent13_D6,Opponent13_D6,1H,251.196954,Head pass,64,90,60,88,62,89,2.10569,2.10569,0.260847923
37,Everton,Everton_D3,Jagielka,Everton_D8,Coleman,1H,257.346496,Simple pass,24,52,26,91,25,71.5,0.90227,1,0
37,Everton,Everton_M1,Gueye,Everton_D8,Coleman,1H,277.119408,Simple pass,47,93,47,91,47,92,1.45751,1.45751,0.107933085
37,Everton,Everton_M3,Schneiderlin,Everton_D4,Baines,1H,287.126806,Simple pass,40,63,49,7,44.5,35,1.48887,1.48887,0.115331353
37,Everton,Everton_D4,Baines,Everton_M9,Vlasic,1H,290.650056,Simple pass,49,7,57,6,53,6.5,1.80211,1.80211,0.189229103
37,Everton,Everton_M9,Vlasic,Everton_D4,Baines,1H,292.069849,Simple pass,57,6,47,9,52,7.5,1.47145,1.47145,0.111221729
37,Everton,Everton_D4,Baines,Everton_M3,Schneiderlin,1H,293.143457,Simple pass,47,9,52,27,49.5,18,2.06879,2.06879,0.25214269
37,Everton,Everton_M3,Schneiderlin,Everton_D4,Baines,1H,298.907207,Simple pass,52,27,65,7,58.5,17,2.23991,2.23991,0.292512321
37,Everton,Everton_D4,Baines,Everton_M4,Davies,1H,301.841727,Simple pass,65,7,72,6,68.5,6.5,2.61871,2.61871,0.381876603
37,Everton,Everton_M4,Davies,Everton_D4,Baines,1H,302.911251,Simple pass,72,6,71,15,71.5,10.5,2.80459,2.80459,0.425728326
37,Everton,Everton_D1,Keane,Everton_D3,Jagielka,1H,307.9838,Head pass,42,24,29,72,35.5,48,1.37677,1.37677,0.088885376
37,Everton,Everton_D3,Jagielka,Everton_G1,Pickford,1H,311.832686,Simple pass,29,72,12,34,20.5,53,1.28555,1.28555,0.067365287
37,Everton,Everton_D1,Keane,Everton_M1,Gueye,1H,342.985033,Simple pass,54,54,63,81,58.5,67.5,2.43025,2.43025,0.337416221
37,Everton,Everton_M1,Gueye,Everton_M12,Bolasie,1H,345.524346,Simple pass,63,81,78,95,70.5,88,2.96207,2.96207,0.462880087
37,Opponent13,Opponent13_M6,Opponent13_M6,Opponent13_M1,Opponent13_M1,1H,355.392245,Simple pass,25,53,27,63,26,58,1.45267,1.45267,0.106791261
37,Opponent13,Opponent13_D2,Opponent13_D2,Opponent13_D5,Opponent13_D5,1H,389.880321,Simple pass,54,24,45,52,49.5,38,1.97921,1.97921,0.2310095
37,Opponent13,Opponent13_D5,Opponent13_D5,Opponent13_D6,Opponent13_D6,1H,391.195618,Simple pass,45,52,34,70,39.5,61,1.51371,1.51371,0.121191461
37,Opponent13,Opponent13_D6,Opponent13_D6,Opponent13_M7,Opponent13_M7,1H,394.063191,Simple pass,34,70,51,53,42.5,61.5,2.20493,2.20493,0.284260043
37,Opponent13,Opponent13_M7,Opponent13_M7,Opponent13_M2,Opponent13_M2,1H,395.835043,Simple pass,51,53,56,25,53.5,39,2.21129,2.21129,0.285760457
37,Opponent13,Opponent13_M2,Opponent13_M2,Opponent13_D2,Opponent13_D2,1H,399.279103,Simple pass,56,25,55,37,55.5,31,2.32341,2.32341,0.312211153
37,Opponent13,Opponent13_D2,Opponent13_D2,Opponent13_D3,Opponent13_D3,1H,402.610756,High pass,55,37,84,95,69.5,66,3.38771,3.38771,0.563294588
37,Everton,Everton_G1,Pickford,Everton_D1,Keane,1H,495.852198,Hand pass,12,46,23,18,17.5,32,1.10131,1.10131,0.023900463
37,Everton,Everton_D1,Keane,Everton_D4,Baines,1H,499.063015,Simple pass,23,18,30,6,26.5,12,0.89923,1,0
37,Everton,Everton_M9,Vlasic,Everton_M3,Schneiderlin,1H,507.566286,Simple pass,52,13,42,25,47,19,1.66613,1.66613,0.157149496
37,Everton,Everton_M3,Schneiderlin,Everton_D3,Jagielka,1H,512.080804,Simple pass,42,25,44,62,43,43.5,1.89407,1.89407,0.210923769
37,Everton,Everton_D3,Jagielka,Everton_M1,Gueye,1H,515.106587,Simple pass,44,62,58,90,51,76,1.95287,1.95287,0.224795521
37,Opponent13,Opponent13_M7,Opponent13_M7,Opponent13_M1,Opponent13_M1,1H,521.933979,Simple pass,35,46,39,61,37,53.5,1.74509,1.74509,0.175777278
37,Everton,Everton_G1,Pickford,Everton_D3,Jagielka,1H,528.849229,Hand pass,15,65,40,91,27.5,78,1.22343,1.22343,0.0527103
37,Everton,Everton_D3,Jagielka,Everton_M3,Schneiderlin,1H,535.305606,Simple pass,40,91,47,58,43.5,74.5,2.02907,2.02907,0.24277218
37,Everton,Everton_M3,Schneiderlin,Everton_M9,Vlasic,1H,538.455487,Simple pass,47,58,49,12,48,35,1.62977,1.62977,0.148571658
37,Everton,Everton_M9,Vlasic,Everton_D4,Baines,1H,542.093523,Simple pass,49,12,61,6,55,9,1.99787,1.99787,0.235411658
37,Everton,Everton_D4,Baines,Everton_M4,Davies,1H,544.74236,Simple pass,61,6,64,20,62.5,13,2.51541,2.51541,0.35750667
37,Everton,Everton_M4,Davies,Everton_M3,Schneiderlin,1H,548.201363,Simple pass,63,17,59,33,61,25,2.46985,2.46985,0.346758422
37,Everton,Everton_M3,Schneiderlin,Everton_M9,Vlasic,1H,553.102294,Simple pass,59,33,62,6,60.5,19.5,2.04931,2.04931,0.247547083
37,Opponent13,Opponent13_G2,Opponent13_G2,Opponent13_D4,Opponent13_D4,1H,567.626441,Hand pass,10,37,30,15,20,26,1.14655,1.14655,0.034573219
37,Opponent13,Opponent13_D4,Opponent13_D4,Opponent13_M2,Opponent13_M2,1H,569.210775,Simple pass,30,15,21,32,25.5,23.5,1.32005,1.32005,0.075504325
37,Opponent13,Opponent13_M2,Opponent13_M2,Opponent13_D4,Opponent13_D4,1H,570.957767,Simple pass,21,32,45,49,33,40.5,1.98077,1.98077,0.231377526
37,Opponent13,Opponent13_D4,Opponent13_D4,Opponent13_M1,Opponent13_M1,1H,576.719538,Simple pass,45,49,46,87,45.5,68,1.53095,1.53095,0.125258621
37,Opponent13,Opponent13_M1,Opponent13_M1,Opponent13_D6,Opponent13_D6,1H,578.78077,Simple pass,46,87,27,73,36.5,80,1.32497,1.32497,0.076665023
37,Opponent13,Opponent13_D6,Opponent13_D6,Opponent13_M7,Opponent13_M7,1H,580.847416,Simple pass,27,73,44,50,35.5,61.5,1.94651,1.94651,0.223295107
37,Opponent13,Opponent13_M7,Opponent13_M7,Opponent13_D5,Opponent13_D5,1H,584.448916,Simple pass,44,50,30,53,37,51.5,1.56569,1.56569,0.133454279
37,Opponent13,Opponent13_D5,Opponent13_D5,Opponent13_D6,Opponent13_D6,1H,585.94618,Simple pass,30,53,40,75,35,64,1.59575,1.59575,0.140545858
37,Opponent13,Opponent13_D6,Opponent13_D6,Opponent13_D2,Opponent13_D2,1H,590.096293,Simple pass,40,75,36,24,38,49.5,1.47481,1.47481,0.1120144
37,Opponent13,Opponent13_D2,Opponent13_D2,Opponent13_D4,Opponent13_D4,1H,593.010486,Simple pass,36,24,54,6,45,15,1.66579,1.66579,0.157069286
37,Opponent13,Opponent13_D4,Opponent13_D4,Opponent13_D2,Opponent13_D2,1H,597.01657,Simple pass,54,6,43,22,48.5,14,1.64343,1.64343,0.151794245
37,Opponent13,Opponent13_D2,Opponent13_D2,Opponent13_D6,Opponent13_D6,1H,599.754003,Simple pass,43,22,42,77,42.5,49.5,1.62089,1.62089,0.14647674
37,Opponent13,Opponent13_D6,Opponent13_D6,Opponent13_M1,Opponent13_M1,1H,602.272806,Simple pass,42,77,61,84,51.5,80.5,2.25761,2.25761,0.296688001
37,Opponent13,Opponent13_M1,Opponent13_M1,Opponent13_M2,Opponent13_M2,1H,604.395237,Simple pass,61,84,54,57,57.5,70.5,2.31757,2.31757,0.310833414
37,Opponent13,Opponent13_M2,Opponent13_M2,Opponent13_M1,Opponent13_M1,1H,608.065495,Simple pass,54,57,57,80,55.5,68.5,2.15213,2.15213,0.271803776
37,Opponent13,Opponent13_M1,Opponent13_M1,Opponent13_D2,Opponent13_D2,1H,611.236567,Simple pass,57,80,55,25,56,52.5,2.16585,2.16585,0.275040518
37,Opponent13,Opponent13_D2,Opponent13_D2,Opponent13_M2,Opponent13_M2,1H,613.934482,Simple pass,55,25,66,63,60.5,44,2.87383,2.87383,0.442063022
37,Opponent13,Opponent13_M2,Opponent13_M2,Opponent13_M7,Opponent13_M7,1H,618.220946,Simple pass,66,63,76,26,71,44.5,3.34707,3.34707,0.553707037
37,Opponent13,Opponent13_M7,Opponent13_M7,Opponent13_D4,Opponent13_D4,1H,621.115676,Simple pass,76,26,84,7,80,16.5,3.46427,3.46427,0.581356176
37,Opponent13,Opponent13_D4,Opponent13_D4,Opponent13_F1,Opponent13_F1,1H,623.997236,Simple pass,84,7,83,37,83.5,22,3.97373,3.97373,0.701545002
37,Opponent13,Opponent13_F1,Opponent13_F1,Opponent13_D2,Opponent13_D2,1H,626.726621,Simple pass,83,37,71,25,77,31,3.01289,3.01289,0.474869245
37,Opponent13,Opponent13_D3,Opponent13_D3,Opponent13_D6,Opponent13_D6,1H,631.632851,Simple pass,63,87,47,57,55,72,2.03449,2.03449,0.244050835
37,Opponent13,Opponent13_D6,Opponent13_D6,Opponent13_M2,Opponent13_M2,1H,634.233278,Simple pass,47,57,52,53,49.5,55,2.24637,2.24637,0.294036326
37,Opponent13,Opponent13_M2,Opponent13_M2,Opponent13_M1,Opponent13_M1,1H,635.747695,Simple pass,52,53,66,79,59,66,2.63591,2.63591,0.385934326
37,Opponent13,Opponent13_M1,Opponent13_M1,Opponent13_M2,Opponent13_M2,1H,637.490958,Simple pass,66,79,53,76,59.5,77.5,2.05145,2.05145,0.248051939
37,Opponent13,Opponent13_M2,Opponent13_M2,Opponent13_D6,Opponent13_D6,1H,639.503883,Simple pass,53,76,39,62,46,69,1.73687,1.73687,0.173838064
37,Opponent13,Opponent13_D6,Opponent13_D6,Opponent13_M7,Opponent13_M7,1H,641.056178,Simple pass,39,62,48,51,43.5,56.5,2.08975,2.08975,0.257087451
37,Opponent13,Opponent13_M7,Opponent13_M7,Opponent13_D5,Opponent13_D5,1H,643.404884,Simple pass,48,51,29,47,38.5,49,1.54727,1.54727,0.12910874
37,Opponent13,Opponent13_D5,Opponent13_D5,Opponent13_D6,Opponent13_D6,1H,644.754405,Simple pass,29,47,26,86,27.5,66.5,1.03787,1.03787,0.008934069
37,Everton,Everton_M3,Schneiderlin,Everton_D8,Coleman,1H,654.939298,Simple pass,39,29,37,94,38,61.5,1.04835,1.04835,0.011406449
37,Everton,Everton_M12,Bolasie,Everton_F5,Tosun,1H,664.35148,Simple pass,63,93,68,75,65.5,84,2.82607,2.82607,0.430795762
37,Everton,Everton_F5,Tosun,Everton_D1,Keane,1H,670.306428,Simple pass,56,75,44,40,50,57.5,1.91321,1.91321,0.215439166
37,Everton,Everton_D1,Keane,Everton_D4,Baines,1H,672.940122,Simple pass,44,40,64,3,54,21.5,2.06015,2.06015,0.250104392
37,Everton,Everton_D4,Baines,Everton_M3,Schneiderlin,1H,676.905877,Simple pass,64,3,63,25,63.5,14,2.55737,2.55737,0.367405628
37,Everton,Everton_M3,Schneiderlin,Everton_D4,Baines,1H,682.033493,Simple pass,63,25,62,5,62.5,15,2.01833,2.01833,0.240238462
37,Everton,Everton_D4,Baines,Everton_M9,Vlasic,1H,685.414848,Simple pass,62,5,80,14,71,9.5,3.36887,3.36887,0.558849966
37,Opponent13,Opponent13_M2,Opponent13_M2,Opponent13_D5,Opponent13_D5,1H,692.504532,Simple pass,24,77,27,52,25.5,64.5,1.51229,1.51229,0.120856463
37,Opponent13,Opponent13_D5,Opponent13_D5,Opponent13_M6,Opponent13_M6,1H,694.270943,Simple pass,27,52,31,37,29,44.5,1.53285,1.53285,0.125706858
37,Opponent13,Opponent13_M6,Opponent13_M6,Opponent13_D4,Opponent13_D4,1H,700.69851,Simple pass,64,22,81,7,72.5,14.5,3.24695,3.24695,0.530087312
37,Everton,Everton_M1,Gueye,Everton_D8,Coleman,1H,746.387011,Simple pass,60,79,62,96,61,87.5,1.97101,1.97101,0.229075004
37,Opponent13,Opponent13_D2,Opponent13_D2,Opponent13_M2,Opponent13_M2,1H,774.877089,Simple pass,18,27,21,34,19.5,30.5,1.34351,1.34351,0.081038872
37,Opponent13,Opponent13_M2,Opponent13_M2,Opponent13_D2,Opponent13_D2,1H,776.093254,Simple pass,21,34,19,26,20,30,1.21299,1.21299,0.050247356
37,Everton,Everton_D3,Jagielka,Everton_D8,Coleman,1H,799.761751,Simple pass,47,76,43,95,45,85.5,1.19667,1.19667,0.046397237
37,Everton,Everton_D1,Keane,Everton_D4,Baines,1H,821.64735,Simple pass,32,27,38,9,35,18,1.17949,1.17949,0.042344232
37,Everton,Everton_D4,Baines,Everton_M3,Schneiderlin,1H,823.382709,Simple pass,38,9,40,39,39,24,1.77827,1.77827,0.18360491
37,Everton,Everton_M3,Schneiderlin,Everton_M4,Davies,1H,825.311313,Simple pass,40,39,57,27,48.5,33,2.29099,2.29099,0.304562816
37,Everton,Everton_M4,Davies,Everton_M1,Gueye,1H,827.565213,Simple pass,57,27,54,69,55.5,48,2.20633,2.20633,0.284590323
37,Everton,Everton_M1,Gueye,Everton_D3,Jagielka,1H,834.37953,Simple pass,60,91,46,82,53,86.5,1.65255,1.65255,0.153945782
37,Everton,Everton_D3,Jagielka,Everton_D4,Baines,1H,836.248197,Simple pass,46,82,58,14,52,48,2.07219,2.07219,0.252944798
37,Everton,Everton_D4,Baines,Everton_M3,Schneiderlin,1H,842.948078,Simple pass,58,14,50,28,54,21,2.00249,2.00249,0.236501582
37,Everton,Everton_M3,Schneiderlin,Everton_M4,Davies,1H,846.093758,High pass,50,28,80,16,65,22,3.41753,3.41753,0.570329548
37,Everton,Everton_D1,Keane,Everton_M4,Davies,1H,869.598104,Head pass,58,5,76,19,67,12,3.21351,3.21351,0.522198342
37,Opponent13,Opponent13_M1,Opponent13_M1,Opponent13_D6,Opponent13_D6,1H,897.804847,Simple pass,29,90,24,75,26.5,82.5,1.24471,1.24471,0.057730553
37,Opponent13,Opponent13_D6,Opponent13_D6,Opponent13_G2,Opponent13_G2,1H,899.595418,Simple pass,24,75,6,59,15,67,1.34891,1.34891,0.082312808
37,Opponent13,Opponent13_G2,Opponent13_G2,Opponent13_F1,Opponent13_F1,1H,901.376068,Launch,6,59,63,94,34.5,76.5,2.08679,2.08679,0.256389145
37,Everton,Everton_D1,Keane,Everton_G1,Pickford,1H,908.641703,Simple pass,21,12,8,50,14.5,31,1.37267,1.37267,0.087918128
37,Everton,Everton_M4,Davies,Everton_D3,Jagielka,1H,921.970472,Simple pass,31,58,46,83,38.5,70.5,1.62963,1.62963,0.14853863
37,Opponent13,Opponent13_D2,Opponent13_D2,Opponent13_D4,Opponent13_D4,1H,932.69512,Simple pass,12,3,24,20,18,11.5,1.15781,1.15781,0.037229613
37,Opponent13,Opponent13_D4,Opponent13_D4,Opponent13_M7,Opponent13_M7,1H,933.302723,Simple pass,24,20,10,14,17,17,0.92307,1,0
37,Opponent13,Opponent13_M7,Opponent13_M7,Opponent13_M6,Opponent13_M6,1H,934.556112,High pass,10,14,35,4,22.5,9,0.94877,1,0
37,Opponent13,Opponent13_M2,Opponent13_M2,Opponent13_F1,Opponent13_F1,1H,939.218127,Simple pass,44,15,54,28,49,21.5,2.17025,2.17025,0.276078541
37,Opponent13,Opponent13_F1,Opponent13_F1,Opponent13_M2,Opponent13_M2,1H,940.47243,Smart pass,54,28,59,24,56.5,26,2.33593,2.33593,0.315164798
37,Everton,Everton_D4,Baines,Everton_F5,Tosun,1H,964.487707,Simple pass,43,5,88,8,65.5,6.5,3.79761,3.79761,0.659995801
37,Everton,Everton_F5,Tosun,Everton_M4,Davies,1H,971.397371,Simple pass,75,16,72,28,73.5,22,3.12317,3.12317,0.500885858
37,Everton,Everton_M4,Davies,Everton_M1,Gueye,1H,974.183069,Simple pass,72,28,75,56,73.5,42,3.46553,3.46553,0.581653428
37,Everton,Everton_M1,Gueye,Everton_D8,Coleman,1H,975.135003,Simple pass,75,56,69,96,72,76,2.35909,2.35909,0.32062857
37,Everton,Everton_D8,Coleman,Everton_M1,Gueye,1H,980.191349,Simple pass,69,96,68,91,68.5,93.5,2.45375,2.45375,0.342960204
37,Everton,Everton_M1,Gueye,Everton_D3,Jagielka,1H,981.889777,Simple pass,68,91,46,71,57,81,1.85847,1.85847,0.202525225
37,Everton,Everton_D3,Jagielka,Everton_D1,Keane,1H,985.659713,Simple pass,46,71,48,41,47,56,2.06345,2.06345,0.250882909
37,Everton,Everton_D1,Keane,Everton_D3,Jagielka,1H,990.426954,Simple pass,48,41,43,76,45.5,58.5,1.67205,1.67205,0.158546108
37,Everton,Everton_D3,Jagielka,Everton_M1,Gueye,1H,993.234687,Simple pass,43,76,57,92,50,84,1.84769,1.84769,0.199982071
37,Everton,Everton_M1,Gueye,Everton_D8,Coleman,1H,995.847761,Simple pass,57,92,73,96,65,94,2.60285,2.60285,0.378135004
37,Everton,Everton_D8,Coleman,Everton_M12,Bolasie,1H,997.81073,Simple pass,73,96,92,93,82.5,94.5,4.07317,4.07317,0.725004305
37,Everton,Everton_M3,Schneiderlin,Everton_M1,Gueye,1H,1006.582471,Simple pass,66,78,73,77,69.5,77.5,3.09153,3.09153,0.493421534
37,Everton,Everton_M1,Gueye,Everton_M3,Schneiderlin,1H,1007.313224,Simple pass,73,77,70,73,71.5,75,2.97789,2.97789,0.466612249
37,Everton,Everton_M3,Schneiderlin,Everton_M1,Gueye,1H,1011.753865,Simple pass,70,73,74,95,72,84,2.69831,2.69831,0.40065537
37,Everton,Everton_M1,Gueye,Everton_M1,Gueye,1H,1015.064263,Cross,74,95,83,66,78.5,80.5,3.93835,3.93835,0.693198359
37,Opponent13,Opponent13_M2,Opponent13_M2,Opponent13_D4,Opponent13_D4,1H,1017.327471,Launch,25,33,31,21,28,27,1.30037,1.30037,0.070861535
37,Opponent13,Opponent13_D6,Opponent13_D6,Opponent13_D3,Opponent13_D3,1H,1057.673909,Simple pass,32,78,43,93,37.5,85.5,1.25861,1.25861,0.06100976
37,Opponent13,Opponent13_D3,Opponent13_D3,Opponent13_F1,Opponent13_F1,1H,1060.404908,Simple pass,43,93,53,80,48,86.5,1.97237,1.97237,0.229395847
37,Opponent13,Opponent13_F1,Opponent13_F1,Opponent13_M7,Opponent13_M7,1H,1061.444422,Simple pass,53,80,54,50,53.5,65,2.33591,2.33591,0.31516008
37,Opponent13,Opponent13_D2,Opponent13_D2,Opponent13_D6,Opponent13_D6,1H,1095.217117,Simple pass,43,12,29,47,36,29.5,1.54727,1.54727,0.12910874
37,Opponent13,Opponent13_D6,Opponent13_D6,Opponent13_D3,Opponent13_D3,1H,1098.962831,High pass,29,47,34,95,31.5,71,0.94071,1,0
37,Opponent13,Opponent13_D3,Opponent13_D3,Opponent13_D6,Opponent13_D6,1H,1104.934635,Simple pass,34,95,29,78,31.5,86.5,1.27075,1.27075,0.063873758
37,Opponent13,Opponent13_M1,Opponent13_M1,Opponent13_M7,Opponent13_M7,1H,1111.659061,Simple pass,53,85,48,51,50.5,68,2.08975,2.08975,0.257087451
37,Opponent13,Opponent13_M7,Opponent13_M7,Opponent13_D2,Opponent13_D2,1H,1114.35967,Simple pass,48,51,43,12,45.5,31.5,1.41413,1.41413,0.097699129
37,Opponent13,Opponent13_D2,Opponent13_D2,Opponent13_D4,Opponent13_D4,1H,1117.27257,Simple pass,43,12,56,6,49.5,9,1.75567,1.75567,0.17827325
37,Opponent13,Opponent13_D4,Opponent13_D4,Opponent13_M2,Opponent13_M2,1H,1118.427092,Simple pass,56,6,52,9,54,7.5,1.66865,1.66865,0.157744
37,Opponent13,Opponent13_M2,Opponent13_M2,Opponent13_D4,Opponent13_D4,1H,1119.738365,Simple pass,52,9,54,7,53,8,1.69607,1.69607,0.164212766
37,Opponent13,Opponent13_D4,Opponent13_D4,Opponent13_F1,Opponent13_F1,1H,1120.520425,Simple pass,54,7,66,22,60,14.5,2.66555,2.66555,0.392926822
37,Everton,Everton_D8,Coleman,Everton_G1,Pickford,1H,1124.532261,Simple pass,19,86,6,46,12.5,66,1.37387,1.37387,0.088201225
37,Opponent13,Opponent13_D2,Opponent13_D2,Opponent13_D5,Opponent13_D5,1H,1147.023108,Simple pass,28,24,28,52,28,38,1.52973,1.52973,0.124970806
37,Opponent13,Opponent13_D5,Opponent13_D5,Opponent13_D2,Opponent13_D2,1H,1149.763575,Simple pass,28,52,27,19,27.5,35.5,1.18295,1.18295,0.043160495
37,Opponent13,Opponent13_D2,Opponent13_D2,Opponent13_M2,Opponent13_M2,1H,1151.148634,Simple pass,27,19,34,34,30.5,26.5,1.57023,1.57023,0.134525329
37,Opponent13,Opponent13_M2,Opponent13_M2,Opponent13_M7,Opponent13_M7,1H,1153.972701,Simple pass,34,34,32,66,33,50,1.51891,1.51891,0.122418214
37,Opponent13,Opponent13_M7,Opponent13_M7,Opponent13_D6,Opponent13_D6,1H,1155.889446,Simple pass,32,66,44,87,38,76.5,1.46107,1.46107,0.10877294
37,Opponent13,Opponent13_D6,Opponent13_D6,Opponent13_D3,Opponent13_D3,1H,1158.228582,Simple pass,44,87,62,92,53,89.5,2.09489,2.09489,0.25830005
37,Opponent13,Opponent13_M2,Opponent13_M2,Opponent13_D4,Opponent13_D4,1H,1193.788193,Simple pass,78,8,79,8,78.5,8,3.13665,3.13665,0.50406598
37,Opponent13,Opponent13_D4,Opponent13_D4,Opponent13_M6,Opponent13_M6,1H,1194.291293,Simple pass,79,8,95,7,87,7.5,4.33811,4.33811,0.787507402
37,Everton,Everton_M1,Gueye,Everton_D8,Coleman,1H,1254.585706,Simple pass,64,93,73,96,68.5,94.5,2.60285,2.60285,0.378135004
37,Everton,Everton_D8,Coleman,Everton_M12,Bolasie,1H,1257.160445,Simple pass,73,96,82,93,77.5,94.5,3.30377,3.30377,0.543491954
37,Opponent13,Opponent13_M1,Opponent13_M1,Opponent13_D3,Opponent13_D3,1H,1379.844808,Head pass,65,58,61,75,63,66.5,2.44499,2.44499,0.340893596
37,Everton,Everton_M9,Vlasic,Everton_D4,Baines,1H,1384.659895,Simple pass,42,5,22,5,32,5,0.74073,1,0
37,Everton,Everton_D4,Baines,Everton_F5,Tosun,1H,1386.849858,High pass,22,5,65,14,43.5,9.5,2.43227,2.43227,0.337892768
37,Everton,Everton_F5,Tosun,Everton_M3,Schneiderlin,1H,1394.362203,Simple pass,58,23,55,25,56.5,24,2.16585,2.16585,0.275040518
37,Everton,Everton_M3,Schneiderlin,Everton_D8,Coleman,1H,1396.335575,High pass,55,25,63,93,59,59,2.11741,2.11741,0.263612837
37,Opponent13,Opponent13_D2,Opponent13_D2,Opponent13_M2,Opponent13_M2,1H,1404.686681,Simple pass,34,42,48,46,41,44,2.08535,2.08535,0.256049429
37,Everton,Everton_D1,Keane,Everton_D8,Coleman,1H,1409.51103,Simple pass,29,58,30,89,29.5,73.5,1.03037,1.03037,0.007164713
